40;When in a diode the N-type semiconductor is connected to the cathode a positive bias is created.;reverse;;
41;A positive bias � the current flow.;lets;;
42;A � bias stops the current flow.;reverse;;
43;A � bias lets the current flow.;positive;;
44;AC is � current.;alternating;;
45;In AC the flow of electrons � in direction.;alternates;;
46;DC is � current.;direct;;
47;In DC electrons flow in � direction.;one;;
48;... are P and N-type semiconductors combined in sets of three.;Transistors;;
49;Transistors are P and N-type semiconductors combined in sets of �.;three;;
50;One of the main functions of a � is to switch an electrical signal on and off.;transistor;;
51;Transistors alow the implementation of � code.;binary;;
52;Transistors allow the flow of electrons above a certain � current.;minimum;;
53;Transistors switch of when the � drops below the minimum.;current;;
54;The one in the binary code stands for a transistor in an � position.;on;;
55;The zero in the binary code stands for a transitor in an � position.;off;;
nr #36;Electrochemistry;answer;90;
1;The chemistry that happens inside a battery is called �.;electrochemistry;;
2;Electrochemistry involves reactions that produce or consume � electrons.;free;;
3;An �-... reaction is a chemical reaction in which one substance loses electrons while another gains them.;oxidation-reduction;;
4;An oxidation-reduction reaction is a chemical reaction in which one substance ... electrons while another gains them.;loses;;
5;An oxidation-reduction reaction is a chemical reaction in which one substance loses ... while another gains them.;electrons;;
6;A shorter name for oxidation-reduction reaction is � reaction.;redox;;
7;Redox reaction is short for �-� reaction.;oxidation-reduction;;
8;In ... reactions electrons are sent through a conductor.;redox;;
9;In redox reactions ... are sent through a conductor.;electrons;;
10;In redox reactions electrons are sent through a �.;conductor;;
11;The ... of electrons in redox reactions can be used to perform work.;flow;;
12;The flow of ... in redox reactions can be used to perform work.;electrons;;
13;The flow of electrons in redox reactions can be used to perform ....;work;;
14;The ... of work performed as a result of redox reactions depend on the push or pull on electrons between the two reactants.;amount;;
15;The amount of work performed as a result of redox reactions depend on the .. or ... on electrons between the two reactants.;push or pull;;
16;The amount of work performed as a result of redox reactions depend on the push or pull on electrons between the two ....;reactants;;
17;The � ... is the measure of the amount of work performed as a result of a redox reaction.;electrical potential;;
18;The electrical potential is the measure of the amount of ... performed as a result of a redox reaction.;work;;
19;The electrical potential is the measure of the amount of work performed as a result of a ... reaction.;redox;;
20;The electrical potential is more commonly known as �.;voltage;;
21;The � ... is more commonly known as voltage.;electrical potential;;
22;If the voltage is �, each electron can do a lot more work than if the voltage is ....;"high; low";;
23;If the ... is high, each electron can do a lot more work than if the voltage is low.;voltage;;
24;In electrochemistry reactions are looked at in terms of � reactions.;half;;
25;... are designed to harness energy by isolating half reactions.;Ba;;
26;Batteries are designed to harness ... by isolating half reactions.;energy;;
27;Batteries are designed to harness energy by ... half reactions.;isolating;;
28;The excess electron build up in batteries occurs at the ... terminal, called the cathode.;negative;;
29;The excess electron build up in batteries occurs at the negative terminal, called the ....; cathode;;
30;The electron vacuum in batteries occurs at the ... terminal, the anode.;positive;;
31;The electron vacuum in batteries occurs at the positive terminal, the ....;anode;;
32;The electron ... in batteries occurs at the positive terminal, the anode.;vacuum;;
33;Electrons cross from one ... reaction of a battery to the other only when the cathode and the anode are connected via conductors.;half;;
34;Electrons cross from one half reaction of a battery to the other only when the cathode and the anode are connected via �.;conductors;;
35;... cross from one half reaction of a battery to the other only when the cathode and the anode are connected via conductors.;Electrons;;
36;Alkaline batteries are a type of � cell.;galvanic;;
37;A ... cell is an apparatus that generates electrical energy from redox reaction.;galvanic;;
38;A galvanic cell is an apparatus that generates � energy from redox reaction.;electrical;;
39;A galvanic cell is an apparatus that generates electrical energy from ... reaction.;redox;;
40;A ... ... is a U-shaped tube that contains a salt solution.;salt bridge;;
41;A salt bridge is a U-shaped tube that contains a ... solution.;salt;;
42;The ... generated by many half reactions is already known and can be found in textbooks or online.;voltage;;
43;The voltage of half reactions is written as if the substance is being ....;reduced;;
44;The � � ... of a susbtance is the measured standarised voltage of a given half reaction.;standard reduction potential;;
45;The standard reduction potential of a substance is the ... of a given half reaction.;voltage;;
46;The standard reduction potential of a substance is the voltage of a given ... reaction.;half;;
47;All standard reduction potentials are measured ... to the reduction of hydrogen ions to hydrogen gas.;relative;;
48;All standard reduction potentials are measured relative to the reduction of ... ions to ... gas.;hydrogen;;
49;The reduction of hydrogen ions to hydrogen gas is a baseline for � � � measurments.;standard reduction potential;;
50;When a reduction reaction produces a higher voltage than hydrogen then the standard reduction potential is �.;positive;;
51;The standard ... potential is the sum of the electrical potentials of the half reactions at standard state conditions.;cell;;
52;The standard cell potential is the ... of the electrical potentials of the half reactions at standard state conditions.;sum;;
53;The standard cell potential is the sum of the electrical potentials of the half reactions at � � ....;standard state conditions;;
54;The electrical potential of a redox reaction is related to its � constant.;equilibrium;;
55;If the standard reduction potential is ... the reaction will spotaneously go forward.;positive,;;
56;If the standard reduction potential is positive, the reaction will spotaneously go ....;forward;;
57;If the standard ... potential is positive, the reaction will spotaneously go forward.;reduction;;
58;... is the proces of coating one metal with another.;Electroplating;;
59;Electroplating is the proces of ... one metal with another.;coating;;
60;Electroplating is the proces of coating one ... with another.;metal;;
61;Electroplating is done by ... an object in a solution that contains an excess of ions of the coating metal.;immersing;;
62;Electroplating is done by immersing an object in a solution that contains an excess of ... of the coating metal.;ions;;
63;Electroplating is done by immersing an object in a solution that contains an ... of ions of the coating metal.;excess;;
64;In electroplating a bar of the coating metal acts as the �.;anode;;
65;The anode in electroplating is made up of the � metal.;coating;;
66;In electroplating the coated metal acts as the �.;cathode;;
67;The cathode in electroplating is the � metal.;coated;;
68;Electroplating occurs in an � cell.;electrolytic;;
69;An ... cell is an apparatus in which an electric current causes the transfer of electrons in a redox reaction.;electrolytic;;
70;An electrolytic cell is an apparatus in which an � ... causes the transfer of electrons in a redox reaction.;electric current;;
71;An electrolytic cell is an apparatus in which an electric current causes the transfer of electrons in a ... reaction.;redox;;
72;... is the breaking apart, or lysis, of molecules by the use of electricity.;Electrolysis;;
73;Electrolysis is the breaking apart, or lysis, of ... by the use of electricity.;molecules;;
74;Electrolysis is the breaking apart, or lysis, of molecules by the use of ....;electricity;;
nr #37;The History of Atomic Chemistry;answer;50;
1;"""..."" means uncuttable or indivisible.";Atomos;;
2;"""Atomos"" means �.";uncuttable or indivisible;;
3;The first concept of atoms was proposed by the Greek philosopher � and his pupil Democritus.;Leucippus;;
4;The next breakthrough after Leucippus and Democritus was made by the French chemist �.;Antoine Lavoisier;;
5;Antoine Lavoisier proposed the law of � of �.;conservation of mass;;
6;Antoine Lavoisier lived in the �.;1800s;;
7;In the ... experiments were carried out using discharge tubes.;1870s;;
8;In the 1870s experiments were carried out using ... tubes.;discharge;;
9;In the 1870s experiments were carried out using discharge ....;tubes;;
10;Discharge tubes were gass-filled tubes with ... in each end.;electrodes;;
11;The light from discharge tubes was called a � ray.;cathode;;
12;A cathode ray had a � charge.;negative;;
13;In ... Eugen Glodstein found that discharge tube emitted light from the positive electrode.;1886;;
14;In 1886 Eugen Glodstein found that discharge tube emitted light from the ... electrode.;positive;;
15;In 1886 Eugen ... found that discharge tube emitted light from the positive electrode.;Glodstein;;
16;Goldstein discovered that there must be a � charge in matter.;positive;;
17;J.J. Tomphson was able to estimate the � of rays in discharge tubes.;mass;;
18;J.J. Tomphson discovered that the rays in discharge tube were � times lighter than hydrogen.;1000;;
19;J.J. Tomphson postulated that the rays in discharge tubes were actually very light, very small negatively-charged �.;particles;;
20;Corpuscles was the name for ... used by J.J. Tomphson.;electrons;;
21;The J.J Thomphson atom model is called the � � model.;plum pudding;;
22;Ernest Rutherford discovered the � the positively charged fundamental particles: ....;"nucleus; protons";;
23;Rutherford discovered the nucelues in �.;1909;;
24;... concluded that most of the atom is empty space.;Rutherford;;
25;Niels Bohr created the � theory describing the location of electrons in an atom.;planetary;;
26;Werner Karol Heisenberg concluded that it is impossible to know the � and momentum of any subatomic particle at the same time.;position;;
27;Quantum theory was based on ... discovery.;Heisenbergs;;
28;... theory proposes that electrons have both and neither the properties of particles and waves.;Quantum;;
29;Quantum theory describes electrons around a nucleus in terms of �.;probability;;
30;The regions where an electron is more probable to be found is called an �.;orbital;;
31;The quantum model is often called the � model of the atom.;cloud;;
nr #38;Nuclear Chemistry;answer;70;
1;When chemical reaction directly involve protons and neutrons huge amounts of � can be released.;energy;;
2;� chemistry is the study of changes happening to the nucleus of an atom.;Nuclear;;
3;The change to the ... of an atom completely changes it's nature.;nucleus;;
4;Any change affecting the number of protons in a nuclues will change one � into a completely different one.;element;;
5;Changes in the number of � in an atom create different isotopes of the same element.;neutrons;;
6;� is the changing of one element to another or one isotope to another.;transmutation;;
7;Nuclear reactions all come down to the atom's desire to have �.;stability;;
8;Certain combinations of protons and neutrons make the � more stable.;nucleus;;
9;When the numbers of protons or neutrons isn't ideal the nucleus � some of them trying to reach a stable configuration.;releases;;
10;... is the decomposition of a nucleus to form a different nucleus.;Radioactivity;;
11;Radioactivity is the ... of a nucleus to form a different nucleus.;decomposition;;
12;Radioactivity is the decomposition of a ... to form a different �.;nucleus;;
13;Radioactivity is also called � �.;radioactive decay;;
14;The �-... is the time it takes for excatly one-half of a radioactive sample to decay.;half-life;;
15;The half-life is the time it takes for excatly �-... of a radioactive sample to decay.;one-half;;
16;The half-life is the time it takes for excatly one-half of a radioactive sample to ....;decay;;
17;By knowing the half life we can calculate how much of a sample will be gone in a given amount of �.;time;;
18;Elements with short half lives are around because they were ... into by elements that recently ... into them.;decayed;;
19;Radioactive decay occurs when nucleus has a ... energy level than a potentially more stable version.;higher;;
20;Radioactive decay occurs when nucleus has a higher energy level than a potentially more ... version.;stable;;
21;� ... is the release of energy that allows an unstable nucleus to attain a more stable form.;Ionizing radiation;;
22;Ionizing radiation is the ... of energy that allows an unstable nucleus to attain a more stable form.;release;;
23;Ionizing radiation is the release of energy that allows an ... nucleus to attain a more stable form.;unstable;;
24;... radiation has enough energy to knock electrons out or add electrons to other atoms.;Ionizing;;
25;Ionizing radiation has enough ... to knock electrons out or add electrons to other atoms.;energy;;
26;Ionizing radiation has enough energy to knock electrons out or add electrons to other ....;atoms;;
27;Ionizing radiation has enough energy to create �.;ions;;
28;There are � types of radioactive decay.;three;;
29;The types of radioactive decay are named after what is ... as the nucleus decays.;released;;
30;The most common nautrally occurring uranium is the isotope uranium-�.;238;;
31;The decay of U-238 to thorium-234 releases an � particle.;alpha;;
32;� decay is a radioactive decay during which an alpha particle is released.;Alpha;;
33;Alpha particles are almost the same as a ... nucleus.;Helium;;
34;A helium nucleus has � protons and � neutrons.;two;;
35;Alpha particles have relatively � energy.;low;;
36;... particles can be stopped by nothing more than a sheet of paper or cloth.;Alpha;;
37;Beta decay emits �.;electrons;;
38;� decay emits electrons.;Beta;;
39;� decay is stronger than alpha particles but can still be stopped by a sheet of aluminum foil or the top layers of skin.;Beta;;
40;Th-234 undegoes � decay.;beta;;
41;Th-234 beta decay releases an electron and an atom of �.;xenon;;
42;Electrons are written in � notation when describing nuclear decay.;nuclear;;
43;... decay only releases electromagnetic radiation.;Gamma;;
44;Gamma decay only releases ... radiation.;electromagnetic;;
45;A ... wave is high frequency electromagnetic energy.;gamma;;
46;A gamma wave is high ... electromagnetic energy.;frequency;;
47;A gamma wave is high frequency electromagnetic ....;energy;;
48;Gamma energy has no � and contains no protons, neutrons or electrons.;mass;;
49;Gamma energy has no mass and contains no ..., neutrons or electrons.;protons;;
50;Gamma energy has no mass and contains no protons, neutrons or ....;electrons;;
51;... radiation is often released when electrons transition from an unstable excited state.;Gamma;;
52;Gamma radiation is often released when ... transition from an unstable excited state.;electrons;;
53;Gamma radiation is often released when electrons transition from an unstable ... state.;excited;;
54;An ... state is an energy level of an electron that is higher and less stable than other levels.;excited;;
55;An excited state is an energy level of an electron that is ... and less stable than other levels.;higher;;
56;An excited state is an ... level of an electron that is higher and less stable than other levels.;energy;;
57;The ... state is the lowest, most stable energy level of an electron.;ground;;
58;Depending on the � of energy the electron loses, the extra energy can be released in the form of visible, ultraviolet, x-rays or gamma waves. ;amount;;
59;Electrons in the excited state are marked by an � by the elements symbol.;asterix (*);;
60;... rays can penetrate the body and cause skin burns, nausea, other symptoms of radiaton poisoning, cause mutations and cancer.;Gamma;;
61;� ... occurs when an atom breaks up into 2 smaller atoms without outside help.;Spontaneous fission;;
62;Spontaneous fission occurs when an atom breaks up into 2 smaller atoms ... outside help.;without;;
63;Spontaneous fission occurs in a very � rate.;slow;;
64;The only spontaneous fission reaction with a useful rate is the decay of �-254.;californium-254;;
65;Californium-254 is the source of � used in nuclear reactions.;neutrons;;
nr #39;Nuclear Chemistry Part 2: Fusion and Fission;answer;70;
1;In nuclear chemisty stability is equal to the � not breaking apart.;nucleus;;
2;The amount of energy holding a proton and neutron in the nucleus is the same amount that's � when it is removed.;released;;
3;... energy is the amount of energy required to remove nucleons from a nucleus.;Binding;;
4;Binding energy is the amount of energy required to ... nucleons from a nucleus.;remove;;
5;Binding energy is the amount of energy required to remove ... from a nucleus.;nucleons;;
6;When speaking of nuclear energy, we are talking about � energy.;binding;;
7;The binding energy of an atoms is calculated with the formula �.;E=mc^2;;
8;The mass-energy equivalence formula is a name for the formula �.;E=mc^2;;
9;Mass is � with energy.;interchangeable;;
10;� is interchangeable with energy.;Mass;;
11;Mass is interchangeable with �.;energy;;
12;The � ... is the difference between the total mass of the individual nucleons in a nucleus and the nucleus as a whole.;mass defect;;
13;The mass defect is the difference between the ... mass of the individual nucleons in a nucleus and the nucleus as a whole.;total;;
14;The mass defect is the difference between the total mass of the individual nucleons in a nucleus and the nucleus as a ....;whole;;
15;The mass defect is present in the form of energy that holds the nucleons ....;together;;
16;The mass defect is present in the ... of energy that holds the nucleons together.;form;;
17;The mass defect is present in the form of ... that holds the nucleons together.;energy;;
18;The symbol for the speed of light is �.;c (small letter);;
19;There are ... types of nuclear reactions.;two;;
20;The two types of nuclear reactions are: ... and fussion.;fission;;
21;The two types of nuclear reactions are: fission and ....;fussion;;
22;... occurs when one heavy nucleus splits into two lighter ones.;Fission;;
23;Fission occurs when one ... nucleus splits into two lighter ones.;heavy;;
24;Fission occurs when one heavy nucleus splits into ... lighter ones.;two;;
25;... occurs when two light nuclei join to form a heavier one.;Fussion;;
26;Fussion occurs when two light nuclei ... to form a heavier one.;join;;
27;Fussion occurs when two light nuclei join to form a ... one.;heavier;;
28;Fussion and fission reactions are � of each other.;opposites;;
29;The products of nuclear reactions are � more stable then the starting materials.;always;;
30;Elements with high binding energies like �-56 are very stable and rarely undergo nuclear reactions.;iron;;
31;If the nucleus is heavier than iron-56 it will more readily undergo a � reaction.;fission;;
32;If the nucleus is ... than iron-56 it will more readily undergo a fission reaction.;heavier;;
33;If the nucleus is ... than iron-56 it will more readily undergo a fussion reaction.;lighter;;
34;If the nucleus is lighter than iron-56 it will more readily undergo a ... reaction.;fussion;;
35;The � nuclear reaction is so far more controlable and easier to initiate.;fission;;
36;Nuclear power plant use released energy to convert � to �.;water to steam;;
37;The steam in nuclear power plants pass through turbines spinning a �.;generator;;
38;A nuclear ... reaction occurs when one single nuclear reaction causes a series of self-propagating reactions.;chain;;
39;A nuclear chain reaction occurs when ... single nuclear reaction causes a series of self-propagating reactions.;one;;
40;The � in nuclear power plants is the melting of uranium due to uncontrolled fission.;meltdown;;
41;� ... a used to control nuclear reactions.;Control rods;;
42;Control rods are made of materials which readily absorb �.;neutrons;;
43;Control rods are made of materials which readily � neutrons.;absorb;;
44;The ... of nuclear waste is an important enviornmental issue.;storage;;
45;The storage of nuclear ... is an important enviornmental issue.;waste;;
46;The storage of nuclear waste is an important � issue.;enviornmental;;
47;The amount of energy released in nuclear � is much higher than that in �.;fussion than in fission;;
48;� reactions power the Sun.;Fussion;;
49;Fussion reactions are not �-... like fission reactions.;self-perpetuating;;
50;Fussion has to overcome really strong � that naturally exists between the positive charge of nuclei.;repulsion;;
51;Fussion reactions can only occur when particles collide at very high � or under very high pressure.;speeds;;
52;... reactions can only occur when particles collide at very high speeds or under very high pressure.;Fussion;;
53;Fussion reactions can only occur when particles collide at very high speeds or under very high ....;pressure;;
54;Fussion reactions produce enough heat to produce �.;plasma;;
nr #40;Hydrocarbon Power!;answer;50;
1;Carbon compounds are also called � compounds;organic;;
2;The branch of chemistry dealing with carbon compounds is called � chemstry.;organic;;
3;Carbon is in group � on the periodic table.;14;;
4;Carbon has � valence electrons.;4;;
5;The simplest organic molecules are �.;hydrocarbons;;
6;Pure ... contain only carbon and hydrogen.;hydrocarbons;;
7;Pure hydrocarbons contain only ... and hydrogen.;carbon;;
8;Pure hydrocarbons contain only carbon and �.;hydrogen;;
9;Full or � hydrocarbons have no double or triple bonds.;saturated;;
10;Fully saturated hydrocarbons are called �.;alkanes;;
11;The simplest alkanes is �, or CH4;methane;;
12;Methane has a chemical formula of �.;CH4;;
13;The second simplest alkane contains � carbons.;2;;
14;The 2 carbon alkane is called �.;ethane;;
15;Ethane has the chemical formula �.;C2H6;;
16;The alkane with the chemical formula C3H8 is called �.;propane;;
17;Butane has a chemical formula �.;C4H10;;
18;Name the alkane shown.;n-butane (normal butane);;
19;Name the alkane shown.;i-butane (iso-butane);;
20;The structure of hydrocarbons effects their �.;properties;;
21;... are molecules that have the same molecular formula but different structures.;Isomers;;
22;Isomers are molecules that have the same molecular formula but different ....;structures;;
23;Molecules with with the same formula can form different �.;structures;;
24;The difference in molecular structure change a molecules �.;properties;;
25;The larger and more complex alkanes are, the more � their molecules can pack together.;densely;;
26;Alkanes with � to � chains of carbon are liquids at room temperature.;5 to 18;;
27;Alkanes with 5 to 18 chains of carbon are ... at room temperature.;liquids;;
28;Alkanes with more than � carbon chains are solids at room temperature.;18;;
29;Alkanes with more than 18 carbon chains are � at room temperature.;solids ;;
30;"The prefix ""meth-"" means �.";one;;
31;"The prefix ""eth-"" means �.";two;;
32;"The prefix ""prop-"" means �.";three;;
33;"The prefix ""but-"" means �.";four;;
34;Alkanes are always named based on the � possible continuous chain in their structure.;longest;;
35;"Attachment alkane groups are indicated by the ""-�"" suffix.";"""-yl""";;
36;Attachments are given a � indicating where along the chain they're located.;number;;
37;Attachments are always given the � number possible.;lowest;;
38;"Prefixes like ""�-"" and ""�-"" indicate the number of the same multiple attachments.";di-, tri-;;
39;Attachments are listed in � order.;alphabetical;;
40;There are � main kinds of reaction that alkanes undergo.;three;;
41;... of alkanes occurs in the presence of oxygen and heat energy.;Combustion;;
42;The products of complete combustion of pure hydrocarbons are always � and � vapor.;carobon dioxide and water vapor;;
43;� is the replacement of hydrogen atoms in alkanes with halogens.;halogenation;;
44;� is the removal of a hydrogen atoms from alkanes.;dehydrogenation;;
45;Dehydrogenation of alkanes results in � carbon atoms.;unsaturated;;
46;double and triple bonds can be formed in alkanes by �.;dehydrogenation;;
nr #41;Alkenes & Alkynes;answer;75;
1;Hydrocarons fuel cars and live �.;organisms;;
2;What makes fats ... or not is determined by the number of double or triple bonds and their localisation.;healthy;;
3;What makes fats healthy or not is determined by the number of double or ... bonds and their localisation.;triple;;
4;What makes fats healthy or not is determined by the number of double or triple bonds and their �.;localisation;;
5;In ... hydrocarbons, some carbon atoms are double or triple bonded to each other.;unsaturated;;
6;In unsaturated hydrocarbons, some ... atoms are double or triple bonded to each other.;carbon;;
7;In unsaturated hydrocarbons, some carbon atoms are double or ... bonded to each other.;triple;;
8;... are unsaturated hydrocarbons with a double bond.;Alkenes;;
9;Alkenes are � ... with a double bond.;unsaturated hydrocarbons;;
10;Alkenes are unsaturated hydrocarbons with a ... bond.;double;;
11;Alkynes are unsaturated hydrocarbons with a ... bond.;triple;;
12;... are unsaturated hydrocarbons with a triple bond.;Alkynes;;
13;Alkynes are � � with a triple bond.;unsaturated hydrocarbons ;;
14;The naming conventions of alkanes also apply for ... and alkynes.;alkenes;;
15;The naming conventions of alkanes also apply for alkenes and �.;alkynes;;
16;"Hydrocarbons that at least one double bond end with the suffix ""'-�""";"""-ene""";;
17;"Hydrocarbons that at least one triple bond end with the suffix ""'-�""";"""-ynes""";;
18;Single bonds in hydrocarbons are � type bonds.;sigma;;
19;� bonds in hydrocarbons allow carbons to rotate freely.;Single/sigma;;
20;The � type bond locks the sigma bond in place.;pi;;
21;� bonds do not allow carbon rotation.;double/pi;;
22;�-... isomers are forms of an alkene that have the same structure except for the orientation of the components around the double bond.;Cis-trans;;
23;Cis-trans isomers are forms of an alkene that have the same �. except for the orientation of the components around the double bond.;structure;;
24;Cis-trans isomers are forms of an alkene that have the same structure except for the ... of the components around the double bond.;orientation;;
25;�-... isomers are oriented differently in space.;Cis-trans;;
26;Cis-trans ... are oriented differently in space.;isomers;;
27;Cis-trans isomers are oriented differently in �.;space;;
28;"""Cis-"" comes from the Latin word meaning on the � side.";same;;
29;"""�-"" comes from the Latin word meaning on the same side.";"""Cis-""";;
30;"""Trans-"" comes from Latin and means �.";across;;
31;"""�-"" comes form Latin and means across.";"""Trans-""";;
32;Organic compounds � switch from cis- to trans- and vice versa.;cannot;;
33;The rotation of organic compounds from cis- to trans- would require the ... of the pi bond.;breaking;;
34;The rotation of organic compounds from cis- to trans- would require the breaking of the ... bond.;pi;;
35;The ... of organic compounds from cis- to trans- would require the breaking of the pi bond.;rotation;;
36;The ... bonds in alkynes are composed of 1 sigma bond and 2 pi bonds.;triple;;
37;The triple bonds in ... are composed of 1 sigma bond and 2 pi bonds.;alkynes;;
38;The triple bonds in alkynes are composed of 1 sigma bond and ... pi bonds.;2;;
39;There are no cis-trans isomers in �.;alkynes;;
40;Pi bonds are more � than sigma bonds.;unstable;;
41;� bonds are more unstable than sigma bonds.;Pi;;
42;... reactions add atoms to carbons that were double bonded.;Addition;;
43;Addition reactions add atoms to ... that were double bonded.;carbons;;
44;Addition reactions add atoms to carbons that were ... bonded.;double;;
45;The simplest addition reaction is �.;hydrogenation;;
46;Hydrogenation is the simplest � reaction.;Addition;;
47;The addition of a halogen to an unsaturated carbohydrate is called �.;halogenation;;
48;The addition of a water molecule to an unsaturated carbohydrate is called �.;hydration;;
49;The addition of oxygen to an unsaturated carbohydrate is called �.;oxygenation;;
50;A ... is a molecule of glycerol with three fatty acids attached to it.;triglyceride;;
51;A triglyceride is a molecule of ... with three fatty acids attached to it.;glycerol;;
52;A triglyceride is a molecule of glycerol with ... fatty acids attached to it.;three;;
53;Fats are generally speaking �.;triglycerides;;
54;Fatty acids are alkane or alkene hydrocarbons, but rarely �.;alkynes;;
55;... fats have no double bonds in the triglyceride molecule.;Saturated;;
56;Saturated fats have no ... bonds in the triglyceride molecule.;double;;
57;Saturated fats are more likely to be � at room temperature.;solid;;
58;� fats are more likely to be solid at room temperature.;saturated;;
59;Due to the stability of saturated fats they often cause � of veins and stuff.;clogging;;
60;Vegetable oils are generally �-� fats.;poly-unsaturated;;
61;Poly-saturated fats are healthier than � fats.;saturated;;
62;�-� fats are healthier than saturated fats.;poly-unsaturated;;
63;Poly-saturated fats are usually � at room temperature.;liquid;;
64;Hydrogenation is used to � unsaturated fat, making it speradable and also stabilizing it.;saturate;;
65;... is used to saturate unsaturated fat, making it speradable and also stabilizing it.;Hydrogenation;;
66;Omega-3 referes to a specific � of the double bond in a fat.;location;;
67;The human body is � of making omega-3 type fatty acids.;incapable;;
68;Trans fats are really �.;bad;;
69;Most natural unsaturated fats are �- fats.;cis-;;
70;Trans- fats act like � fats.;saturated;;
71;The human body does not have a good system for dealing with � fat byproducts.;trans;;
nr #42;Aromatics and Cyclic Compounds;answer;60;
1;Carbon ring molecules are called � structures.;cyclic;;
2;Aromatic compounds contain � structures.;cyclic;;
3;� compounds contain cyclic structures.;aromatic;;
4;� compounds have aromas.;aromatic;;
5;The most basic cyclic structures are the �.;cycloalkanes;;
6;The simplest cyclic hydrocarbon is �.;cyclopropane;;
7;Cyclopropane is highly � and unstable.;reactive;;
8;Bonds in � are almost perfect for tetrahedral oribtals allowing them to overlap without strain.;cyclohexane;;
9;Bonds in cyclohexane are almost perfect for � oribtals allowing them to overlap without strain.;tetrahedral;;
10;The double bonds of cycloalkenes make the more � than tetrahedral.;planar;;
11;The simplest cycloalkyne has � carbons.;eight;;
12;Cycloalkynes are hard to form and �.;unstable;;
13;Cyclic structures substituent groups are number from the � bonds.;double;;
14;... are any identifying parts of an organic molecule.;Substituents;;
15;Substituents are any ... parts of an organic molecule.;identifying;;
16;... include branched carbon chains, doule or triple bonds, or functional groups.;Substituents;;
17;Aromatic compounds are cyclic hydrocarbons that contain � structures.;resonant;;
18;� compounds are cyclic hydrocarbons that contain resonant structures.;aromatic;;
19;... occurs when more than one correct model exists for the electron distribution of a molecule.;Resonance;;
20;Resonance occurs when more than one correct model exists for the ... distribution of a molecule.;electron;;
21;Resonance occurs when more than one correct model exists for the electron ... of a molecule.;distribution;;
22;Resonance occurs when it is impossible to draw one � structure of a molecule.;Lewis;;
23;A ... structure is the average of all the possible structures we can draw.;resonance;;
24;A resonance structure is the ... of all the possible structures we can draw.;average;;
25;A resonance structure is the average of all the ... structures we can draw.;possible;;
26;The simplest aromatic hydrocarbon is �.;beznene;;
27;Benzene is the simplest � hydrocarbon.;aromatic;;
28;Benzene has � double bonds.;three;;
29;The ... orbitals in an aromatic compound all merge together in a ring.;p;;
30;The p orbitals in an ... compound all merge together in a ring.;aromatic;;
31;The p orbitals in an aromatic compound all ... together in a ring.;merge;;
32;The p orbitals in an aromatic compound form a � shaped electron distribution above and below the molecule.;donut;;
33;The resonance of double bonds in a cyclic structure is often drawn as a � in the middle.;circle;;
34;When benzene is used as an attachment it is called a � group.;phenyl;;
35;Naphtalene is made up of � benzene rings.;two;;
36;� is made up of two benzene rings.;Naphtalene;;
37;Anthracene is made of � benzene rings.;three;;
38;Anthracene is used to colour � blue.;jeans;;
39;The reaction of two aromatic hydrocarbons joining is called a � reaction.;coupling;;
40;A coupling reaction results in the � of two aromatic structures.;joining;;
41;A coupling reaction is a special type of � reaction.;substitution;;
42;Coupling reactions most often require �.;catalysts;;
43;A hydrogenation reaction breaks the � in an aromatic hydrocarbon.;resonance;;
nr #43;Hydrocarbon Deivatives;answer;50;
1;... groups are specific groups of atoms that are responsible for a molecules specific properties.;Functional;;
2;Functional groups are specific groups of atoms that are responsible for a molecules specific �.;properties.;;
3;... represents the rest of an organic molecule which doesn't have much importance.;R;;
4;R represents the ... of an organic molecule which doesn't have much importance.;rest;;
5;The ... group is the area of unconcern in a molecule.;R;;
6;"The functional group in an � is a terminal ""-OH""";alcohol;;
7;"The alcohol functional group is a terminal ""...""";"""-OH""";;
8;A terminal functional group � a hydrocarbon chain.;ends;;
9;A ... reaction on an alcohol group results in the oxygen forming a double bond with the carbon.;dehydrogenation;;
10;A dehydrogenation reaction on an ... group results in the oxygen forming a double bond with the carbon.;alcohol;;
11;A dehydrogenation reaction on an alcohol group results in the ... forming a double bond with the carbon.;oxygen;;
12;A dehydrogenated alcohol forms an �.;aldehyde;;
13;An oxygen double bonded to a hydrocarbon forms an � group.;carbonyl;;
14;The group is R=O is an � group.;carbonyl;;
15;Simple hydrocarbons are � and their electrons are distributed evenly over the molecule.;nonpolar;;
16;Alcohols and aldehydes are more likely to be soluble in � than simple hydrocarbons.;water;;
17;The OH functional group is called a � group.;hydroxyl;;
18;A carboxylic acid has both a � and hydroxyl groups attached to the same carbon.;carbonyl;;
19;A ... acid has both a carbonyl and hydroxyl groups attached to the same carbon.;carboxylic;;
20;A carboxylic acid has both a carbonyl and ... groups attached to the same carbon.;hydroxyl;;
21;... acids are the acid parts of amino acids.;Caroboxylic;;
22;The ... carboxylic acid is Formic acid.;simplest;;
23;The simplest carboxylic acid is ... acid.;Formic;;
24;A hydrocarbon containing a non-terminal (internal) carbonyl group is called an ....;ketone;;
25;A hydrocarbon containing a ... carbonyl group is called an ketone.;non-terminal (internal);;
26;A hydrocarbon containing a non-terminal (internal) ... group is called an ketone.;carbonyl;;
27;A ketone function group is a non-terminal �.;carbonyl;;
28;A hydrocarbon containing an oxygen inside the chain is called an ....;ester;;
